post_id,is_misinformation,truth_value,total_reach,total_shares,total_flags,category_news,category_gossip,category_entertainment,category_politics,category_science,category_health,emotional_intensity,credibility_score,source_reliability,emotional_credibility_gap,sensationalism_score,early_reach,early_shares,early_flags,early_ignores,early_verifications,early_share_rate,early_flag_rate,early_ignore_rate,early_verification_rate,early_velocity,share_acceleration,avg_early_confidence,confidence_variance,early_immediate_sharers,early_cautious_sharers,early_skeptics,early_influencers,early_lurkers,skeptic_share_ratio,immediate_sharer_ratio,first_share_tick,first_flag_tick,time_to_first_flag,immediate_share_ratio,verified_share_ratio,avg_trust_modifier,high_trust_shares
f60082b7,0,true,8,1,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,1,0,2,5,0.14285714285714285,0.0,0.2857142857142857,0.7142857142857143,0.1,1,0.66,0.0,0,1,0,0,0,0.0,0.0,6,,,0.0,1.0,0.57,0
3794e5c6,1,false,12,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,5,2,0,1,3,0.4,0.0,0.2,0.6,0.2,2,0.9645,0.0012602499999999984,2,0,0,0,0,0.0,1.0,8,,,0.5,0.5,0.642,2
cea1fc5b,1,false,10,3,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,10,3,2,1,5,0.3,0.2,0.1,0.5,0.3,-1,0.9106666666666667,0.01596088888888889,2,0,0,1,0,0.0,0.6666666666666666,0,0,0,0.6666666666666666,0.3333333333333333,0.6396666666666667,2
bb4c7e5b,0,true,10,3,1,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,8,3,1,1,5,0.375,0.125,0.125,0.625,0.3,-1,0.8556666666666667,0.03165755555555556,2,0,0,1,0,0.0,0.6666666666666666,1,1,0,0.3333333333333333,0.6666666666666666,0.61,2
bb5ec2e7,0,unverified,7,1,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,1,0,1,3,0.2,0.0,0.2,0.6,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,3,,,1.0,0.0,0.64,1
482975da,1,mixed,10,4,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,2,1,1,2,0.4,0.2,0.2,0.4,0.2,-2,0.94,0.0036,2,0,0,0,0,0.0,1.0,3,4,1,0.5,0.5,0.64,2
603a1227,0,true,10,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,0,0.8109999999999999,0.0005759999999999984,1,0,0,1,0,0.0,0.5,4,,,1.0,0.0,0.54,0
4aced3af,0,true,10,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,4,2,0,2,1,0.5,0.0,0.5,0.25,0.2,2,0.9035,0.009312249999999994,1,0,0,1,0,0.0,0.5,5,,,0.5,0.5,0.54,0
e13e3b4c,1,false,10,3,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,5,2,0,0,3,0.4,0.0,0.0,0.6,0.2,2,0.979,0.0004410000000000008,2,0,0,0,0,0.0,1.0,6,,,1.0,0.0,0.64,2
74e9d965,0,true,10,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,3,0,0,2,0.6,0.0,0.0,0.4,0.3,3,0.8616666666666667,0.018368222222222213,2,0,0,1,0,0.0,0.6666666666666666,7,,,1.0,0.0,0.571,0
77692673,0,true,9,4,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,8,3,1,1,3,0.375,0.125,0.125,0.375,0.3,-1,0.8220000000000001,0.03124466666666667,2,1,0,0,0,0.0,0.6666666666666666,0,8,8,1.0,0.0,0.6273333333333334,2
076dc290,1,false,12,6,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,10,6,1,1,5,0.6,0.1,0.1,0.5,0.6,0,0.7838333333333334,0.038093138888888885,3,2,0,1,0,0.0,0.5,1,2,1,0.5,0.5,0.5976666666666667,3
b9047d80,0,true,3,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,3,0,0,1,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
f293ae2f,1,false,9,2,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,4,1,0,1,2,0.25,0.0,0.25,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,3,,,1.0,0.0,0.525,0
b5111737,0,true,12,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,3,0,0,4,0.5,0.0,0.0,0.6666666666666666,0.3,-3,0.879,0.008468666666666666,2,1,0,0,0,0.0,0.6666666666666666,3,,,0.6666666666666666,0.3333333333333333,0.668,3
2c9c1527,1,mixed,9,4,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,2,1,1,2,0.4,0.2,0.2,0.4,0.2,2,0.9275,0.005256250000000001,2,0,0,0,0,0.0,1.0,5,4,-1,0.5,0.5,0.675,2
daa2df9c,0,unverified,11,4,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,2,2,0,0,1,1.0,0.0,0.0,0.5,0.2,2,0.7135,0.0004622500000000008,0,0,0,2,0,0.0,0.0,5,,,0.5,0.5,0.48,0
3b921ea1,1,false,10,4,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,5,1,2,0,3,0.2,0.4,0.0,0.6,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,6,6,0,0.0,1.0,0.543,0
03409e51,0,true,2,1,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,2,1,0,0,1,0.5,0.0,0.0,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,,,1.0,0.0,0.518,0
aa88f869,0,true,10,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,3,0,0,3,0.5,0.0,0.0,0.5,0.3,1,0.8799999999999999,0.018816000000000003,2,0,0,1,0,0.0,0.6666666666666666,0,,,1.0,0.0,0.5166666666666667,0
0a0aeb8f,1,mixed,9,3,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,3,1,1,3,0.375,0.125,0.125,0.375,0.3,1,0.8953333333333333,0.01830688888888889,2,0,0,1,0,0.0,0.6666666666666666,1,1,0,1.0,0.0,0.6706666666666666,3
b514e253,0,unverified,3,1,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,3,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,2,,,1.0,0.0,0.445,0
4732afc2,1,false,2,0,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
2937b579,0,true,9,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,9,4,0,2,5,0.4444444444444444,0.0,0.2222222222222222,0.5555555555555556,0.4,-4,0.793,0.019347499999999993,2,1,0,1,0,0.0,0.5,2,,,0.5,0.5,0.679,4
90282322,0,true,3,0,1,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,4,,0.0,0.0,0.0,0
e8005dab,1,mixed,9,3,3,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,7,2,2,1,3,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2,0,0.833,0.027888999999999994,1,0,0,1,0,0.0,0.5,4,4,0,0.5,0.5,0.6665000000000001,2
a75ad5bf,1,false,2,0,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,2,0,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0,,0.0,0.0,0.0,0
39e2698d,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,10,3,0,1,6,0.3,0.0,0.1,0.6,0.3,-1,0.8416666666666667,0.020382888888888884,2,0,0,1,0,0.0,0.6666666666666666,0,,,1.0,0.0,0.644,2
e528a931,1,false,10,3,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,2,1,2,3,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.2,-2,0.821,0.032041,1,0,0,1,0,0.0,0.5,2,2,0,0.0,1.0,0.55,0
5ab37abd,1,mixed,10,3,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,6,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,3,,,1.0,0.0,0.647,1
5b5ffb14,1,mixed,11,5,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,-2,0.8225,0.03150625,1,0,0,1,0,0.0,0.5,4,,,1.0,0.0,0.577,0
d3f86d42,1,false,10,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,8,1,1,1,5,0.125,0.125,0.125,0.625,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,5,6,1,1.0,0.0,0.691,1
6d89a3ac,0,true,10,3,1,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,8,1,1,0,6,0.125,0.125,0.0,0.75,0.1,1,0.988,0.0,1,0,0,0,0,0.0,1.0,6,7,1,1.0,0.0,0.691,1
8846b7b6,0,true,2,0,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,2,0,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,8,,0.0,0.0,0.0,0
f46edcf5,0,true,12,7,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,9,6,0,1,4,0.6666666666666666,0.0,0.1111111111111111,0.4444444444444444,0.6,2,0.774,0.021030333333333335,2,3,0,1,0,0.0,0.3333333333333333,0,,,0.6666666666666666,0.3333333333333333,0.5785,3
86b19f37,0,unverified,12,3,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,9,3,2,0,5,0.3333333333333333,0.2222222222222222,0.0,0.5555555555555556,0.3,1,0.851,0.04440199999999999,2,0,0,1,0,0.0,0.6666666666666666,1,1,0,0.6666666666666666,0.3333333333333333,0.6563333333333333,3
0d303cce,1,mixed,10,3,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,1,1,0,3,0.2,0.2,0.0,0.6,0.1,-1,0.709,0.0,0,0,0,1,0,0.0,0.0,2,3,1,1.0,0.0,0.467,0
90015c60,1,false,10,3,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,4,3,0,1,0,0.75,0.0,0.25,0.0,0.3,-3,0.9016666666666667,0.019338888888888895,2,0,0,1,0,0.0,0.6666666666666666,3,,,1.0,0.0,0.529,0
0cf02e0d,1,mixed,10,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,2,1,0,0,2,0.5,0.0,0.0,1.0,0.1,-1,0.747,0.0,0,0,0,1,0,0.0,0.0,4,,,0.0,1.0,0.436,0
0bc869dd,0,true,10,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,3,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,-2,0.7849999999999999,0.046225000000000016,1,0,0,1,0,0.0,0.5,4,,,1.0,0.0,0.557,0
2757ffc8,1,false,10,2,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,2,2,0,4,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.2,2,0.979,0.0004410000000000008,2,0,0,0,0,0.0,1.0,5,5,0,0.5,0.5,0.66,2
90b7d084,0,true,10,2,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,2,0,3,2,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.2,2,0.9610000000000001,0.0015209999999999985,2,0,0,0,0,0.0,1.0,6,,,1.0,0.0,0.66,2
3536501d,0,unverified,11,3,5,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,11,3,5,0,3,0.2727272727272727,0.45454545454545453,0.0,0.2727272727272727,0.3,-3,0.8530000000000001,0.03787266666666667,2,0,0,1,0,0.0,0.6666666666666666,0,1,1,1.0,0.0,0.653,3
4a0e9f76,0,true,11,5,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,3,0,0,5,0.42857142857142855,0.0,0.0,0.7142857142857143,0.3,-1,0.884,0.007591999999999998,2,0,0,1,0,0.0,0.6666666666666666,1,,,0.6666666666666666,0.3333333333333333,0.5563333333333333,1
225807e4,1,mixed,11,5,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,2,1,0,5,0.2857142857142857,0.14285714285714285,0.0,0.7142857142857143,0.2,-2,0.7869999999999999,0.04536900000000001,1,1,0,0,0,0.0,0.5,1,9,8,0.5,0.5,0.673,2
e4fa722d,0,true,11,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,4,0,0,3,0.6666666666666666,0.0,0.0,0.5,0.4,-4,0.743,0.009646499999999999,2,1,0,1,0,0.0,0.5,3,,,0.75,0.25,0.653,4
f79e07c3,0,true,11,5,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,3,1,0,1,2,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.1,-1,0.739,0.0,0,0,0,1,0,0.0,0.0,4,,,0.0,1.0,0.498,0
ef0c676b,1,false,3,0,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,3,0,2,0,1,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,5,,0.0,0.0,0.0,0
314ee7d2,0,true,11,4,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,2,2,0,0,0,1.0,0.0,0.0,0.0,0.2,2,0.9430000000000001,0.0032489999999999993,1,0,0,1,0,0.0,0.5,5,,,1.0,0.0,0.548,0
01fa255c,1,mixed,11,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,2,1,1,3,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.2,2,0.808,0.008100000000000005,1,0,0,1,0,0.0,0.5,6,6,0,0.5,0.5,0.653,2
a5bceee5,0,true,10,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,10,2,0,3,5,0.2,0.0,0.3,0.5,0.2,-2,0.8175,0.019460249999999988,1,0,0,1,0,0.0,0.5,0,,,1.0,0.0,0.673,2
37c00b36,1,mixed,6,0,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,6,0,1,2,3,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,2,,0.0,0.0,0.0,0
6aa194c6,1,mixed,6,0,3,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,0,3,1,2,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,2,,0.0,0.0,0.0,0
9a8286d3,1,false,12,4,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,2,1,3,1,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,3,3,0,1.0,0.0,0.5335000000000001,0
e0e199c9,1,false,11,4,3,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,3,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,-2,0.9824999999999999,0.00030625000000000053,2,0,0,0,0,0.0,1.0,4,,,1.0,0.0,0.565,0
097b71b8,0,unverified,6,1,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,1,2,0,2,0.2,0.4,0.0,0.4,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,4,5,1,1.0,0.0,0.673,1
135f8258,0,true,11,4,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,2,0,1,4,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.2,2,0.583,0.011235999999999996,0,1,0,1,0,0.0,0.0,6,,,0.5,0.5,0.685,2
34e834fb,1,false,6,0,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,0,1,1,4,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,8,,0.0,0.0,0.0,0
c524fad9,0,true,1,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
c9f2dd11,0,true,11,5,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,11,5,0,2,5,0.45454545454545453,0.0,0.18181818181818182,0.45454545454545453,0.5,-3,0.7932,0.02397416,3,1,0,1,0,0.0,0.6,0,,,0.8,0.2,0.651,4
0653128e,1,mixed,8,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,2,0,2,4,0.25,0.0,0.25,0.5,0.2,-2,0.9359999999999999,0.004096000000000001,2,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.512,0
21c04446,0,unverified,7,2,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,2,0,1,5,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857143,0.2,-2,0.9525,0.0009922499999999983,2,0,0,0,0,0.0,1.0,2,,,0.5,0.5,0.6,0
dcaf97ff,0,true,1,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
0a468e96,0,true,10,4,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,8,3,1,1,3,0.375,0.125,0.125,0.375,0.3,-1,0.9016666666666667,0.009262888888888888,2,0,0,1,0,0.0,0.6666666666666666,3,3,0,1.0,0.0,0.664,3
1e3e9b9f,1,false,11,5,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,4,2,0,1,3,0.5,0.0,0.25,0.75,0.2,0,0.8135,0.03478225,1,0,0,1,0,0.0,0.5,4,,,0.0,1.0,0.47,0
300342ba,1,false,10,4,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,2,0,3,0.3333333333333333,0.3333333333333333,0.0,0.5,0.2,2,0.8494999999999999,0.022650250000000007,1,0,0,1,0,0.0,0.5,5,5,0,0.5,0.5,0.659,2
4790b094,1,mixed,3,1,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,3,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,,,1.0,0.0,0.472,0
494a3743,1,false,10,3,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,10,3,2,0,7,0.3,0.2,0.0,0.7,0.3,-1,0.8713333333333333,0.026208222222222216,2,0,0,1,0,0.0,0.6666666666666666,0,5,5,0.3333333333333333,0.6666666666666666,0.6156666666666667,1
0c5d328a,0,unverified,3,1,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,3,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.472,0
541c399e,0,true,5,1,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,1,0,1,3,0.2,0.0,0.2,0.6,0.1,-1,0.953,0.0,1,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.535,0
c7c5c3b7,0,true,4,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,4,0,0,1,3,0.0,0.0,0.25,0.75,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
18265d6c,1,mixed,10,4,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,3,0,1,5,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.3,1,0.7786666666666666,0.02494488888888889,1,1,0,1,0,0.0,0.3333333333333333,3,,,0.3333333333333333,0.6666666666666666,0.5446666666666666,0
625a01b7,1,false,4,0,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,4,0,0,3,1,0.0,0.0,0.75,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
4991ce07,0,true,8,1,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,8,1,0,2,5,0.125,0.0,0.25,0.625,0.1,-1,0.997,0.0,1,0,0,0,0,0.0,1.0,4,,,1.0,0.0,0.652,1
6a50ab13,0,true,12,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,11,5,0,1,7,0.45454545454545453,0.0,0.09090909090909091,0.6363636363636364,0.5,-3,0.7908,0.04138656,3,1,0,1,0,0.0,0.6,0,,,0.6,0.4,0.6814,5
e26cbc77,1,false,11,4,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,9,3,1,0,7,0.3333333333333333,0.1111111111111111,0.0,0.7777777777777778,0.3,-3,0.8803333333333333,0.02864022222222222,2,0,0,1,0,0.0,0.6666666666666666,1,3,2,0.3333333333333333,0.6666666666666666,0.691,3
6a3c5b38,1,false,11,4,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,5,2,1,1,1,0.4,0.2,0.2,0.2,0.2,-2,0.661,0.0056250000000000015,0,0,0,2,0,0.0,0.0,3,3,0,1.0,0.0,0.515,0
17ab69ba,1,false,11,4,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,3,0,1,3,0.5,0.0,0.16666666666666666,0.5,0.3,3,0.882,0.027847999999999998,2,0,0,1,0,0.0,0.6666666666666666,5,,,0.6666666666666666,0.3333333333333333,0.643,3
eb5646de,0,true,12,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,2,0,0,5,0.3333333333333333,0.0,0.0,0.8333333333333334,0.2,2,0.739,0.012768999999999997,1,0,0,1,0,0.0,0.5,6,,,0.5,0.5,0.643,2
a3ae903a,1,mixed,1,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
a8d16e2c,1,mixed,12,6,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,2,1,0,2,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.2,2,0.5800000000000001,0.0024009999999999986,0,1,0,1,0,0.0,0.0,7,7,0,0.0,1.0,0.506,0
cad885e3,0,true,9,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,2,0.5914999999999999,0.00030625000000000053,0,1,0,1,0,0.0,0.0,7,,,0.5,0.5,0.506,0
255839aa,1,false,9,3,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,9,3,2,0,4,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.3,-3,0.7313333333333333,0.013888222222222225,1,0,0,2,0,0.0,0.3333333333333333,0,5,5,1.0,0.0,0.585,0
5f7de09f,0,unverified,3,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,3,0,0,1,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
125d787b,1,false,9,2,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,9,2,2,1,5,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.2,0,0.8634999999999999,0.018632250000000003,1,0,0,1,0,0.0,0.5,2,1,-1,0.5,0.5,0.5885,1
5211c5aa,1,mixed,7,1,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.1,-1,0.866,0.0,1,0,0,0,0,0.0,1.0,2,2,0,1.0,0.0,0.661,1
325b3a7b,1,false,9,2,0,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,2,0,0,6,0.2857142857142857,0.0,0.0,0.8571428571428571,0.2,0,0.8734999999999999,0.01600225,1,0,0,1,0,0.0,0.5,3,,,0.5,0.5,0.5885,1
a42b89eb,0,true,0,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
fde9ab46,0,true,9,4,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,2,1,1,4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.2,0,0.673,0.0006759999999999983,0,1,0,1,0,0.0,0.0,4,9,5,0.0,1.0,0.5920000000000001,1
6155efef,0,true,4,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,4,0,0,2,2,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
