post_id,is_misinformation,truth_value,total_reach,total_shares,total_flags,category_news,category_gossip,category_entertainment,category_politics,category_science,category_health,emotional_intensity,credibility_score,source_reliability,emotional_credibility_gap,sensationalism_score,early_reach,early_shares,early_flags,early_ignores,early_verifications,early_share_rate,early_flag_rate,early_ignore_rate,early_verification_rate,early_velocity,share_acceleration,avg_early_confidence,confidence_variance,early_immediate_sharers,early_cautious_sharers,early_skeptics,early_influencers,early_lurkers,skeptic_share_ratio,immediate_sharer_ratio,early_developer_shares,early_tester_shares,early_pm_shares,early_janitor_shares,early_designer_shares,early_intern_shares,early_sales_shares,early_hr_shares,developer_share_ratio,tester_flag_ratio,pm_share_ratio,first_share_tick,first_flag_tick,time_to_first_flag,immediate_share_ratio,verified_share_ratio,avg_trust_modifier,high_trust_shares
dff5a873,0,true,10,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,10,3,0,1,7,0.3,0.0,0.1,0.7,0.3,-1,0.9603333333333334,0.0014908888888888877,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,,,0.6666666666666666,0.3333333333333333,0.6493333333333333,2
ae5b5195,1,mixed,2,0,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,2,0,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,1,,0.0,0.0,0.0,0
e957a5ed,0,unverified,10,3,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,3,0,0,4,0.42857142857142855,0.0,0.0,0.5714285714285714,0.3,-3,0.8206666666666668,0.06432088888888889,2,0,0,1,0,0.0,0.6666666666666666,2,1,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,2,,,1.0,0.0,0.644,3
50c2150b,0,true,11,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,2,0,2,4,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.2,0,0.766,0.020449000000000005,1,1,0,0,0,0.0,0.5,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0,,,0.0,1.0,0.5915,1
396f15a9,0,unverified,7,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,0,1,2,4,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,8,,0.0,0.0,0.0,0
fed0cc19,0,true,11,5,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,3,0,0,5,0.42857142857142855,0.0,0.0,0.7142857142857143,0.3,-1,0.884,0.007591999999999998,2,0,0,1,0,0.0,0.6666666666666666,1,1,0,1,0,0,0,0,0.3333333333333333,0.0,0.0,1,,,0.6666666666666666,0.3333333333333333,0.5563333333333333,1
13e084a0,0,true,10,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,0,0.994,3.600000000000006e-05,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,2,,,1.0,0.0,0.5940000000000001,1
550ee614,1,mixed,8,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,2,0,2,4,0.25,0.0,0.25,0.5,0.2,-2,0.9359999999999999,0.004096000000000001,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,1,,,1.0,0.0,0.512,0
eff723c7,0,true,9,3,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,2,1,0,1,0,0.5,0.0,0.5,0.0,0.1,1,0.951,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,5,,,1.0,0.0,0.454,0
208f6ef7,1,false,5,1,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,5,1,1,2,2,0.2,0.2,0.4,0.4,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,4,3,-1,0.0,1.0,0.551,0
22ab9b5d,1,false,11,4,3,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,2,3,1,1,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,0.0,2,2,0,1.0,0.0,0.667,2
e6d5e8d0,0,true,8,1,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,1,0,2,5,0.14285714285714285,0.0,0.2857142857142857,0.7142857142857143,0.1,1,0.66,0.0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,6,,,0.0,1.0,0.57,0
03f67a4e,1,false,11,3,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,11,3,2,2,4,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,0,0,1.0,0.0,0.643,2
494c1119,0,unverified,11,3,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,8,2,0,2,5,0.25,0.0,0.25,0.625,0.2,-2,0.848,0.023104000000000006,1,0,0,1,0,0.0,0.5,1,0,0,0,0,1,0,0,0.5,0.0,0.0,3,,,0.5,0.5,0.564,0
196e687b,0,true,10,3,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,2,1,2,3,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2,-2,0.8255,0.030450249999999995,1,0,0,1,0,0.0,0.5,1,0,0,1,0,0,0,0,0.5,0.0,0.0,2,2,0,0.5,0.5,0.686,2
9db9eac1,0,true,10,4,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,8,3,1,1,3,0.375,0.125,0.125,0.375,0.3,-1,0.9016666666666667,0.009262888888888888,2,0,0,1,0,0.0,0.6666666666666666,1,0,0,1,0,1,0,0,0.3333333333333333,1.0,0.0,3,3,0,1.0,0.0,0.664,3
4d62b72f,1,false,9,3,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,9,3,2,1,4,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3,-1,0.8703333333333333,0.033626888888888894,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,0,8,8,0.6666666666666666,0.3333333333333333,0.624,2
b7239959,1,false,8,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,3,0,1,4,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,,,0.6666666666666666,0.3333333333333333,0.5403333333333333,0
ae97345f,1,mixed,8,1,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,4,1,0,0,3,0.25,0.0,0.0,0.75,0.1,1,0.721,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,5,,,1.0,0.0,0.541,0
5f5fee12,0,true,9,4,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,8,3,1,1,3,0.375,0.125,0.125,0.375,0.3,-1,0.8220000000000001,0.03124466666666667,2,1,0,0,0,0.0,0.6666666666666666,0,1,1,0,0,1,0,0,0.0,0.0,0.3333333333333333,0,8,8,1.0,0.0,0.6273333333333334,2
073d0637,1,mixed,8,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,4,1,0,2,2,0.25,0.0,0.5,0.5,0.1,-1,0.621,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,,,0.0,1.0,0.661,1
210c10b1,0,true,11,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,11,3,0,2,6,0.2727272727272727,0.0,0.18181818181818182,0.5454545454545454,0.3,-1,0.8286666666666666,0.05871022222222222,2,0,0,1,0,0.0,0.6666666666666666,1,0,0,1,0,1,0,0,0.3333333333333333,0.0,0.0,2,,,1.0,0.0,0.628,2
ef244496,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,2,0,1,2,0.4,0.0,0.2,0.4,0.2,-2,0.7965,0.041412250000000005,1,0,0,1,0,0.0,0.5,0,0,0,1,0,1,0,0,0.0,0.0,0.0,2,,,1.0,0.0,0.693,2
7faf69f7,1,mixed,11,5,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,2,1,0,0,1,0.5,0.0,0.0,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,,,1.0,0.0,0.488,0
8f7493bf,0,true,12,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
34ab0f76,0,true,11,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,2,2,0,0,0,1.0,0.0,0.0,0.0,0.2,2,0.8025,0.039006250000000006,1,0,0,1,0,0.0,0.5,2,0,0,0,0,0,0,0,1.0,0.0,0.0,5,,,1.0,0.0,0.495,0
f9c2a3e6,0,unverified,8,1,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,6,1,3,0,2,0.16666666666666666,0.5,0.0,0.3333333333333333,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,7,6,-1,1.0,0.0,0.654,1
4de7abcb,1,false,10,2,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,8,2,1,0,5,0.25,0.125,0.0,0.625,0.2,2,0.9804999999999999,0.0003802500000000007,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,7,7,0,1.0,0.0,0.693,2
f633f563,1,mixed,8,2,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,8,2,1,1,4,0.25,0.125,0.125,0.5,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,1.0,0.0,0,5,5,1.0,0.0,0.671,2
52e2ee97,0,true,4,1,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,4,1,0,1,2,0.25,0.0,0.25,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,,,1.0,0.0,0.597,0
a6bb96ec,1,mixed,9,3,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,3,2,3,1,0.375,0.25,0.375,0.125,0.3,-1,0.886,0.02314066666666666,2,1,0,0,0,0.0,0.6666666666666666,1,0,0,0,0,1,1,0,0.3333333333333333,0.0,0.0,1,1,0,0.6666666666666666,0.3333333333333333,0.519,0
f6f6a57b,0,true,9,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,9,4,0,2,5,0.4444444444444444,0.0,0.2222222222222222,0.5555555555555556,0.4,-4,0.793,0.019347499999999993,2,1,0,1,0,0.0,0.5,0,1,0,2,0,1,0,0,0.0,0.0,0.0,2,,,0.5,0.5,0.679,4
4466c794,0,true,7,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,6,2,0,1,4,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,7,,,0.5,0.5,0.586,0
e1eb53e4,1,mixed,3,0,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
6b5c3484,0,true,11,5,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,5,1,0,2,2,0.2,0.0,0.4,0.4,0.1,-1,0.976,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,3,,,1.0,0.0,0.49,0
4ecb353e,0,true,12,5,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,10,4,0,2,4,0.4,0.0,0.2,0.4,0.4,0,0.9505,0.007350749999999996,3,0,0,1,0,0.0,0.75,1,1,0,1,0,1,0,0,0.25,0.0,0.0,0,,,1.0,0.0,0.5285,0
3f9d116c,1,false,10,2,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,2,2,0,4,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.2,2,0.979,0.0004410000000000008,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,5,5,0,0.5,0.5,0.66,2
5ef47389,0,true,10,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,2,0,3,4,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.2,2,0.8315,0.028392249999999994,1,0,0,1,0,0.0,0.5,1,0,0,1,0,0,0,0,0.5,0.0,0.0,6,,,0.0,1.0,0.686,2
af600120,1,false,11,4,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,2,1,2,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,4,5,1,1.0,0.0,0.644,2
3d0429e7,0,true,11,4,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,9,3,1,0,5,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.3,1,0.8930000000000001,0.0076286666666666655,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,2,9,7,1.0,0.0,0.585,1
e87208ad,0,true,10,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,3,0,0,4,0.5,0.0,0.0,0.6666666666666666,0.3,-3,0.7166666666666667,0.006990888888888893,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,3,,,0.6666666666666666,0.3333333333333333,0.689,3
6628ca1c,0,true,3,0,2,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,0,2,0,1,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2,,0.0,0.0,0.0,0
914a928c,1,mixed,8,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,2,0,4,3,0.25,0.0,0.5,0.375,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1,,,0.5,0.5,0.656,2
a0020f5d,1,false,3,0,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0
19e22bf2,1,false,10,3,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,3,1,0,2,0.5,0.16666666666666666,0.0,0.3333333333333333,0.3,-3,0.9199999999999999,0.012799999999999999,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,2,2,0,1.0,0.0,0.643,3
48e88db8,1,false,4,0,0,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,4,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
109f14e8,1,false,4,1,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,4,1,0,1,3,0.25,0.0,0.25,0.75,0.1,-1,0.97,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,4,,,0.0,1.0,0.604,1
a85086bd,0,true,9,3,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,2,0.889,0.0002560000000000005,1,0,0,1,0,0.0,0.5,0,1,0,1,0,0,0,0,0.0,0.0,0.0,6,,,0.5,0.5,0.569,0
b4ad0df9,1,mixed,9,3,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,9,3,1,1,4,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3,-1,0.9216666666666665,0.005041555555555558,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,2,9,7,1.0,0.0,0.645,2
b2f7195d,1,mixed,5,1,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,1,1,2,2,0.2,0.2,0.4,0.4,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,4,1,0.0,1.0,0.678,1
38afdc9a,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,1,0,0,5,0.16666666666666666,0.0,0.0,0.8333333333333334,0.1,1,0.848,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,6,,,1.0,0.0,0.691,1
f8c1e311,1,false,4,0,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,4,0,0,3,1,0.0,0.0,0.75,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
9ff8adeb,0,unverified,11,4,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,2,2,0,0,1,1.0,0.0,0.0,0.5,0.2,2,0.7135,0.0004622500000000008,0,0,0,2,0,0.0,0.0,1,0,0,1,0,0,0,0,0.5,0.0,0.0,5,,,0.5,0.5,0.48,0
b03f5885,0,true,10,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,4,2,0,2,1,0.5,0.0,0.5,0.25,0.2,2,0.9035,0.009312249999999994,1,0,0,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0.5,0.0,0.0,5,,,0.5,0.5,0.54,0
2d36ea2b,1,mixed,5,1,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,1,0,3,1,0.2,0.0,0.6,0.2,0.1,-1,0.958,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,2,,,1.0,0.0,0.491,0
15b6813f,1,false,11,5,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,4,1,0,3,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,0.4,0,0.83275,0.031458687500000006,2,0,0,2,0,0.0,0.5,2,0,0,1,0,1,0,0,0.5,0.0,0.0,2,7,5,0.75,0.25,0.486,0
1beedf5e,0,true,9,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,2,0,1,3,0.4,0.0,0.2,0.6,0.2,2,0.7909999999999999,0.004900000000000001,1,1,0,0,0,0.0,0.5,0,0,0,0,0,1,1,0,0.0,0.0,0.0,5,,,0.5,0.5,0.671,2
09ab7175,0,true,5,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,0,0,1,4,0.0,0.0,0.2,0.8,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
1dc4b70b,0,true,5,1,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,5,1,0,0,4,0.2,0.0,0.0,0.8,0.1,1,0.928,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,7,,,1.0,0.0,0.678,1
63f6d41e,0,unverified,7,1,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,1,0,1,3,0.2,0.0,0.2,0.6,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,3,,,1.0,0.0,0.64,1
664fb8ba,1,false,11,5,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,4,2,0,1,3,0.5,0.0,0.25,0.75,0.2,0,0.8135,0.03478225,1,0,0,1,0,0.0,0.5,1,0,0,1,0,0,0,0,0.5,0.0,0.0,4,,,0.0,1.0,0.47,0
600afba9,1,mixed,9,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,1,1,0,0,0,1.0,0.0,0.0,0.0,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,7,,,1.0,0.0,0.488,0
871b01f8,0,true,10,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,2,0.5765,0.007656250000000004,0,1,0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,7,,,1.0,0.0,0.562,0
